Дата замера;Скважина;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-03-18;3219;00:00:00;4;4;0.19;0.255;0.266;0.176
2018-03-19;3219;00:00:00;4;4;0.19;0.255;0.266;0.175
2018-03-20;3219;00:00:00;4;4;0.19;0.255;0.266;0.175
2018-03-21;3219;00:00:00;4;4;0.19;0.255;0.266;0.174
2018-03-22;3219;00:00:00;4;4;0.19;0.255;0.266;0.174
2018-03-23;3219;00:00:00;4;4;0.19;0.255;0.266;0.174
2018-03-24;3219;00:00:00;4;4;0.19;0.255;0.266;0.173
2018-03-25;3219;00:00:00;4;4;0.19;0.255;0.266;0.173
2018-03-26;3219;00:00:00;4;4;0.19;0.255;0.266;0.173
2018-03-27;3219;00:00:00;4;4;0.19;0.255;0.266;0.173
2018-03-28;3219;00:00:00;4;4;0.19;0.255;0.266;0.173
2018-03-29;3219;00:00:00;4;4;0.19;0.255;0.266;0.173
2018-03-30;3219;00:00:00;4;4;0.19;0.255;0.266;0.173
2018-03-31;3219;00:00:00;4;4;0.19;0.255;0.266;0.173
2018-04-01;3219;00:00:00;4;4;0.19;0.255;0.266;0.173
2018-04-02;3219;00:00:00;4;4;0.19;0.255;0.266;0.173
2018-04-03;3219;00:00:00;4;4;0.19;0.255;0.266;0.173
2018-04-04;3219;00:00:00;4;4;0.19;0.255;0.266;0.173
2018-04-05;3219;00:00:00;4;4;0.19;0.255;0.266;0.173
2018-04-06;3219;00:00:00;4;4;0.19;0.255;0.266;0.173
2018-04-07;3219;00:00:00;4;4;0.19;0.255;0.266;0.172
2018-04-08;3219;00:00:00;4;4;0.19;0.255;0.266;0.172
2018-04-09;3219;00:00:00;4;4;0.19;0.255;0.266;0.172
2018-04-10;3219;00:00:00;4;4;0.19;0.255;0.266;0.172
2018-04-11;3219;00:00:00;4;4;0.19;0.255;0.266;0.172
2018-04-12;3219;00:00:00;4;4;0.19;0.255;0.266;0.172
2018-04-13;3219;00:00:00;4;4;0.19;0.255;0.266;0.172
2018-04-14;3219;00:00:00;4;4;0.19;0.255;0.266;0.172
2018-04-15;3219;00:00:00;4;4;0.19;0.255;0.266;0.172
2018-04-16;3219;00:00:00;4;4;0.19;0.255;0.266;0.172
2018-04-17;3219;00:00:00;4;4;0.19;0.255;0.266;0.172
2018-04-18;3219;00:00:00;4;4;0.19;0.255;0.266;0.172
2018-04-19;3219;00:00:00;4;4;0.19;0.255;0.266;0.172
2018-04-20;3219;00:00:00;4;4;0.19;0.255;0.266;0.172
2018-04-21;3219;00:00:00;4;4;0.19;0.255;0.266;0.172
2018-04-22;3219;00:00:00;4;4;0.19;0.255;0.266;0.172
2018-04-23;3219;00:00:00;4;4;0.19;0.255;0.266;0.172
2018-04-24;3219;00:00:00;4;4;0.19;0.255;0.266;0.172
2018-04-25;3219;00:00:00;4;4;0.19;0.255;0.266;0.172
2018-04-26;3219;00:00:00;4;4;0.19;0.255;0.266;0.173
2018-04-27;3219;00:00:00;4;4;0.19;0.255;0.266;0.174
2018-04-28;3219;00:00:00;4;4;0.19;0.255;0.266;0.175
2018-04-29;3219;00:00:00;4;4;0.19;0.255;0.266;0.176
2018-04-30;3219;00:00:00;4;4;0.19;0.255;0.266;0.178
2018-05-01;3219;00:00:00;4;4;0.19;0.255;0.266;0.178
2018-05-02;3219;00:00:00;4;4;0.19;0.255;0.266;0.179
2018-05-03;3219;00:00:00;4;4;0.19;0.255;0.266;0.179
2018-05-04;3219;00:00:00;4;4;0.19;0.255;0.266;0.18
2018-05-05;3219;00:00:00;4;4;0.19;0.255;0.266;0.18
2018-05-06;3219;00:00:00;4;4;0.19;0.255;0.266;0.18
2018-05-07;3219;00:00:00;4;4;0.19;0.255;0.266;0.182
2018-05-08;3219;00:00:00;4;4;0.19;0.255;0.266;0.183
2018-05-09;3219;00:00:00;4;4;0.19;0.255;0.266;0.185
2018-05-10;3219;00:00:00;4;4;0.19;0.255;0.266;0.187
2018-05-11;3219;00:00:00;4;4;0.19;0.255;0.266;0.189
2018-05-12;3219;00:00:00;4;4;0.19;0.255;0.266;0.19
2018-05-13;3219;00:00:00;4;4;0.19;0.255;0.266;0.191
2018-05-14;3219;00:00:00;4;4;0.19;0.255;0.266;0.191
2018-05-15;3219;00:00:00;4;4;0.19;0.255;0.266;0.192
2018-05-16;3219;00:00:00;4;4;0.19;0.255;0.266;0.192
2018-05-17;3219;00:00:00;4;4;0.19;0.255;0.266;0.193
2018-05-18;3219;00:00:00;4;4;0.19;0.255;0.266;0.193
2018-05-19;3219;00:00:00;4;4;0.19;0.255;0.266;0.193
2018-05-20;3219;00:00:00;4;4;0.19;0.255;0.266;0.194
2018-05-21;3219;00:00:00;4;4;0.19;0.255;0.266;0.194
2018-05-22;3219;00:00:00;4;4;0.19;0.255;0.266;0.194
2018-05-23;3219;00:00:00;4;4;0.19;0.255;0.266;0.194
2018-05-24;3219;00:00:00;4;4;0.19;0.255;0.266;0.194
2018-05-25;3219;00:00:00;4;4;0.19;0.255;0.266;0.194
2018-05-26;3219;00:00:00;4;4;0.19;0.255;0.266;0.194
2018-05-27;3219;00:00:00;4;4;0.19;0.255;0.266;0.194
2018-05-28;3219;00:00:00;4;4;0.19;0.255;0.266;0.194
2018-05-29;3219;00:00:00;4;4;0.19;0.255;0.266;0.194
2018-05-30;3219;00:00:00;4;4;0.19;0.255;0.266;0.194
2018-05-31;3219;00:00:00;4;4;0.19;0.255;0.266;0.194
2018-06-01;3219;00:00:00;1;4;0.19;0.255;0.266;0.194
2018-06-02;3219;00:00:00;1;4;0.19;0.255;0.266;0.194
2018-06-03;3219;00:00:00;1;4;0.19;0.255;0.266;0.194
2018-06-04;3219;00:00:00;1;4;0.19;0.255;0.266;0.194
2018-06-05;3219;00:00:00;1;4;0.19;0.255;0.266;0.194
2018-06-06;3219;00:00:00;1;4;0.19;0.255;0.266;0.194
2018-06-07;3219;00:00:00;1;4;0.19;0.255;0.266;0.194
2018-06-08;3219;00:00:00;1;4;0.19;0.255;0.266;0.194
2018-06-09;3219;00:00:00;1;4;0.19;0.255;0.266;0.194
2018-06-10;3219;00:00:00;1;4;0.19;0.255;0.266;0.194
2018-06-11;3219;00:00:00;1;4;0.19;0.255;0.266;0.194
2018-06-12;3219;00:00:00;1;4;0.19;0.255;0.266;0.194
2018-06-13;3219;00:00:00;1;4;0.19;0.255;0.266;0.194
2018-06-14;3219;00:00:00;1;4;0.19;0.255;0.266;0.194
2018-06-15;3219;00:00:00;1;4;0.19;0.255;0.266;0.194
2018-06-16;3219;00:00:00;1;4;0.19;0.255;0.266;0.194
2018-06-17;3219;00:00:00;1;4;0.19;0.255;0.266;0.193
2018-06-18;3219;00:00:00;1;4;0.19;0.255;0.266;0.192
2018-06-19;3219;00:00:00;1;4;0.19;0.255;0.266;0.19
2018-06-20;3219;00:00:00;1;4;0.19;0.255;0.266;0.189
2018-06-21;3219;00:00:00;1;4;0.19;0.255;0.266;0.187
2018-06-22;3219;00:00:00;1;4;0.19;0.255;0.266;0.186
2018-06-23;3219;00:00:00;1;4;0.19;0.255;0.266;0.186
2018-06-24;3219;00:00:00;1;4;0.19;0.255;0.266;0.185
2018-06-25;3219;00:00:00;1;4;0.19;0.255;0.266;0.184
2018-06-26;3219;00:00:00;1;4;0.19;0.255;0.266;0.184
2018-06-27;3219;00:00:00;1;4;0.19;0.255;0.266;0.184
2018-06-28;3219;00:00:00;1;4;0.19;0.255;0.266;0.183
2018-06-29;3219;00:00:00;1;4;0.19;0.255;0.266;0.183
2018-06-30;3219;00:00:00;1;4;0.19;0.255;0.266;0.183
2018-07-01;3219;00:00:00;1;4;0.19;0.255;0.266;0.183
2018-07-02;3219;00:00:00;1;4;0.19;0.255;0.266;0.184
2018-07-03;3219;00:00:00;1;4;0.19;0.255;0.266;0.184
2018-07-04;3219;00:00:00;1;4;0.19;0.255;0.266;0.184
2018-07-05;3219;00:00:00;1;4;0.19;0.255;0.266;0.185
2018-07-06;3219;00:00:00;1;4;0.19;0.255;0.266;0.185
2018-07-07;3219;00:00:00;1;4;0.19;0.255;0.266;0.185
2018-07-08;3219;00:00:00;1;4;0.19;0.255;0.266;0.185
2018-07-09;3219;00:00:00;1;4;0.19;0.255;0.266;0.185
2018-07-10;3219;00:00:00;1;4;0.19;0.255;0.266;0.185
2018-07-11;3219;00:00:00;1;4;0.19;0.255;0.266;0.185
2018-07-12;3219;00:00:00;1;4;0.19;0.255;0.266;0.185
2018-07-13;3219;00:00:00;1;4;0.19;0.255;0.266;0.185
2018-07-14;3219;00:00:00;1;4;0.19;0.255;0.266;0.185
2018-07-15;3219;00:00:00;1;4;0.19;0.255;0.266;0.185
2018-07-16;3219;00:00:00;1;4;0.19;0.255;0.266;0.184
2018-07-17;3219;00:00:00;1;4;0.19;0.255;0.266;0.184
2018-07-18;3219;00:00:00;1;4;0.19;0.255;0.266;0.183
2018-07-19;3219;00:00:00;1;4;0.19;0.255;0.266;0.183
2018-07-20;3219;00:00:00;1;4;0.19;0.255;0.266;0.183
2018-07-21;3219;00:00:00;1;4;0.19;0.255;0.266;0.183
2018-07-22;3219;00:00:00;1;4;0.19;0.255;0.266;0.183
2018-07-23;3219;00:00:00;1;4;0.19;0.255;0.266;0.183
2018-07-24;3219;00:00:00;1;4;0.19;0.255;0.266;0.183
2018-07-25;3219;00:00:00;1;4;0.19;0.255;0.266;0.183
2018-07-26;3219;00:00:00;1;4;0.19;0.255;0.266;0.182
2018-07-27;3219;00:00:00;1;4;0.19;0.255;0.266;0.182
2018-07-28;3219;00:00:00;1;4;0.19;0.255;0.266;0.182
2018-07-29;3219;00:00:00;1;4;0.19;0.255;0.266;0.182
2018-07-30;3219;00:00:00;1;4;0.19;0.255;0.266;0.181
2018-07-31;3219;00:00:00;1;4;0.19;0.255;0.266;0.181
2018-01-01;3220;00:00:00;2;4;0.19;0.255;0.266;0.222
2018-01-02;3220;00:00:00;2;4;0.19;0.255;0.266;0.225
2018-01-03;3220;00:00:00;2;4;0.19;0.255;0.266;0.226
2018-01-04;3220;00:00:00;2;4;0.19;0.255;0.266;0.227
2018-01-05;3220;00:00:00;2;4;0.19;0.255;0.266;0.228
2018-01-06;3220;00:00:00;2;4;0.19;0.255;0.266;0.23
2018-01-07;3220;00:00:00;2;4;0.19;0.255;0.266;0.229
2018-01-08;3220;00:00:00;2;4;0.19;0.255;0.266;0.229
2018-01-09;3220;00:00:00;2;4;0.19;0.255;0.266;0.23
2018-01-10;3220;00:00:00;2;4;0.19;0.255;0.266;0.23
2018-01-11;3220;00:00:00;2;4;0.19;0.255;0.266;0.23
2018-01-12;3220;00:00:00;2;4;0.19;0.255;0.266;0.23
2018-01-13;3220;00:00:00;2;4;0.19;0.255;0.266;0.23
2018-01-14;3220;00:00:00;2;4;0.19;0.255;0.266;0.231
2018-01-15;3220;00:00:00;2;4;0.19;0.255;0.266;0.231
2018-01-16;3220;00:00:00;2;4;0.19;0.255;0.266;0.231
2018-01-17;3220;00:00:00;2;4;0.19;0.255;0.266;0.231
2018-01-18;3220;00:00:00;2;4;0.19;0.255;0.266;0.231
2018-01-19;3220;00:00:00;2;4;0.19;0.255;0.266;0.231
2018-01-20;3220;00:00:00;2;4;0.19;0.255;0.266;0.231
2018-01-21;3220;00:00:00;2;4;0.19;0.255;0.266;0.231
2018-01-22;3220;00:00:00;2;4;0.19;0.255;0.266;0.231
2018-01-23;3220;00:00:00;4;4;0.19;0.255;0.266;0.231
2018-01-24;3220;00:00:00;4;4;0.19;0.255;0.266;0.231
2018-01-25;3220;00:00:00;4;4;0.19;0.255;0.266;0.231
2018-01-26;3220;00:00:00;4;4;0.19;0.255;0.266;0.231
2018-01-27;3220;00:00:00;4;4;0.19;0.255;0.266;0.231
2018-01-28;3220;00:00:00;4;4;0.19;0.255;0.266;0.231
2018-01-29;3220;00:00:00;4;4;0.19;0.255;0.266;0.231
2018-01-30;3220;00:00:00;4;4;0.19;0.255;0.266;0.231
2018-01-31;3220;00:00:00;4;4;0.19;0.255;0.266;0.231
2018-02-01;3220;00:00:00;1;4;0.19;0.255;0.266;0.231
2018-02-02;3220;00:00:00;1;4;0.19;0.255;0.266;0.231
2018-02-03;3220;00:00:00;1;4;0.19;0.255;0.266;0.231
2018-02-04;3220;00:00:00;1;4;0.19;0.255;0.266;0.233
2018-02-05;3220;00:00:00;1;4;0.19;0.255;0.266;0.235
2018-02-06;3220;00:00:00;1;4;0.19;0.255;0.266;0.238
2018-02-07;3220;00:00:00;1;4;0.19;0.255;0.266;0.241
2018-02-08;3220;00:00:00;1;4;0.19;0.255;0.266;0.244
2018-02-09;3220;00:00:00;1;4;0.19;0.255;0.266;0.245
2018-02-10;3220;00:00:00;1;4;0.19;0.255;0.266;0.246
2018-02-11;3220;00:00:00;1;4;0.19;0.255;0.266;0.247
2018-02-12;3220;00:00:00;1;4;0.19;0.255;0.266;0.248
2018-02-13;3220;00:00:00;1;4;0.19;0.255;0.266;0.249
2018-02-14;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-02-15;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-02-16;3220;00:00:00;1;4;0.19;0.255;0.266;0.251
2018-02-17;3220;00:00:00;1;4;0.19;0.255;0.266;0.251
2018-02-18;3220;00:00:00;1;4;0.19;0.255;0.266;0.251
2018-02-19;3220;00:00:00;1;4;0.19;0.255;0.266;0.251
2018-02-20;3220;00:00:00;1;4;0.19;0.255;0.266;0.251
2018-02-21;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-02-22;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-02-23;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-02-24;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-02-25;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-02-26;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-02-27;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-02-28;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-03-01;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-03-02;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-03-03;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-03-04;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-03-05;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-03-06;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-03-07;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-03-08;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-03-09;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-03-10;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-03-11;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-03-12;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-03-13;3220;00:00:00;1;4;0.19;0.255;0.266;0.251
2018-03-14;3220;00:00:00;1;4;0.19;0.255;0.266;0.251
2018-03-15;3220;00:00:00;1;4;0.19;0.255;0.266;0.251
2018-03-16;3220;00:00:00;1;4;0.19;0.255;0.266;0.251
2018-03-17;3220;00:00:00;1;4;0.19;0.255;0.266;0.251
2018-03-18;3220;00:00:00;1;4;0.19;0.255;0.266;0.251
2018-03-19;3220;00:00:00;1;4;0.19;0.255;0.266;0.251
2018-03-20;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-03-21;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-03-22;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-03-23;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-03-24;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-03-25;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-03-27;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-03-28;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-03-29;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-03-30;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-03-31;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-04-01;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-04-02;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-04-03;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-04-04;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-04-05;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-04-06;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-04-07;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-04-08;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-04-09;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-04-10;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-04-11;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-04-12;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-04-13;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-04-14;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-04-15;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-04-16;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-04-17;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-04-18;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-04-19;3220;00:00:00;1;4;0.19;0.255;0.266;0.25
2018-04-21;3220;00:00:00;1;4;0.19;0.255;0.266;0.251
2018-04-23;3220;00:00:00;1;4;0.19;0.255;0.266;0.251
2018-04-26;3220;00:00:00;1;4;0.19;0.255;0.266;0.251
2018-04-27;3220;00:00:00;1;4;0.19;0.255;0.266;0.251
2018-04-28;3220;00:00:00;1;4;0.19;0.255;0.266;0.251
2018-04-29;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-04-30;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-05-01;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-05-02;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-05-03;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-05-04;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-05-05;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-05-06;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-05-07;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-05-08;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-05-09;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-05-10;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-05-11;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-05-12;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-05-13;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-05-14;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-05-15;3220;00:00:00;1;4;0.19;0.255;0.266;0.252
2018-05-16;3220;00:00:00;1;4;0.19;0.255;0.266;0.253
2018-05-17;3220;00:00:00;1;4;0.19;0.255;0.266;0.253
2018-05-18;3220;00:00:00;1;4;0.19;0.255;0.266;0.253
2018-05-19;3220;00:00:00;1;4;0.19;0.255;0.266;0.253
2018-05-20;3220;00:00:00;1;4;0.19;0.255;0.266;0.253
2018-05-21;3220;00:00:00;1;4;0.19;0.255;0.266;0.253
2018-05-22;3220;00:00:00;1;4;0.19;0.255;0.266;0.253
2018-05-23;3220;00:00:00;1;4;0.19;0.255;0.266;0.253
2018-05-24;3220;00:00:00;1;4;0.19;0.255;0.266;0.253
2018-05-25;3220;00:00:00;1;4;0.19;0.255;0.266;0.253
2018-05-26;3220;00:00:00;1;4;0.19;0.255;0.266;0.253
2018-05-27;3220;00:00:00;1;4;0.19;0.255;0.266;0.253
2018-05-28;3220;00:00:00;1;4;0.19;0.255;0.266;0.254
2018-05-29;3220;00:00:00;1;4;0.19;0.255;0.266;0.254
2018-05-30;3220;00:00:00;1;4;0.19;0.255;0.266;0.254
2018-05-31;3220;00:00:00;1;4;0.19;0.255;0.266;0.254
2018-06-01;3220;00:00:00;1;4;0.19;0.255;0.266;0.254
2018-06-02;3220;00:00:00;1;4;0.19;0.255;0.266;0.254
2018-06-03;3220;00:00:00;1;4;0.19;0.255;0.266;0.254
2018-06-04;3220;00:00:00;1;4;0.19;0.255;0.266;0.251
2018-06-05;3220;00:00:00;1;4;0.19;0.255;0.266;0.247
2018-06-06;3220;00:00:00;1;4;0.19;0.255;0.266;0.244
2018-06-07;3220;00:00:00;1;4;0.19;0.255;0.266;0.24
2018-06-08;3220;00:00:00;1;4;0.19;0.255;0.266;0.235
2018-06-09;3220;00:00:00;1;4;0.19;0.255;0.266;0.233
2018-06-10;3220;00:00:00;1;4;0.19;0.255;0.266;0.232
2018-06-11;3220;00:00:00;1;4;0.19;0.255;0.266;0.23
2018-06-12;3220;00:00:00;1;4;0.19;0.255;0.266;0.229
2018-06-13;3220;00:00:00;1;4;0.19;0.255;0.266;0.228
2018-06-14;3220;00:00:00;1;4;0.19;0.255;0.266;0.227
2018-06-15;3220;00:00:00;1;4;0.19;0.255;0.266;0.226
2018-06-16;3220;00:00:00;1;4;0.19;0.255;0.266;0.226
2018-06-17;3220;00:00:00;1;4;0.19;0.255;0.266;0.225
2018-06-18;3220;00:00:00;1;4;0.19;0.255;0.266;0.225
2018-06-19;3220;00:00:00;1;4;0.19;0.255;0.266;0.225
2018-06-20;3220;00:00:00;1;4;0.19;0.255;0.266;0.224
2018-06-21;3220;00:00:00;1;4;0.19;0.255;0.266;0.224
2018-06-22;3220;00:00:00;1;4;0.19;0.255;0.266;0.224
2018-06-23;3220;00:00:00;1;4;0.19;0.255;0.266;0.224
2018-06-24;3220;00:00:00;1;4;0.19;0.255;0.266;0.224
2018-06-25;3220;00:00:00;1;4;0.19;0.255;0.266;0.224
2018-06-26;3220;00:00:00;1;4;0.19;0.255;0.266;0.224
2018-06-27;3220;00:00:00;1;4;0.19;0.255;0.266;0.224
2018-06-28;3220;00:00:00;1;4;0.19;0.255;0.266;0.224
2018-06-29;3220;00:00:00;1;4;0.19;0.255;0.266;0.224
2018-06-30;3220;00:00:00;1;4;0.19;0.255;0.266;0.224
2018-07-01;3220;00:00:00;1;4;0.19;0.255;0.266;0.223
2018-07-02;3220;00:00:00;1;4;0.19;0.255;0.266;0.223
2018-07-03;3220;00:00:00;1;4;0.19;0.255;0.266;0.223
2018-07-04;3220;00:00:00;1;4;0.19;0.255;0.266;0.223
2018-07-05;3220;00:00:00;1;4;0.19;0.255;0.266;0.223
2018-07-06;3220;00:00:00;1;4;0.19;0.255;0.266;0.223
2018-07-07;3220;00:00:00;1;4;0.19;0.255;0.266;0.223
2018-07-08;3220;00:00:00;1;4;0.19;0.255;0.266;0.223
2018-07-09;3220;00:00:00;1;4;0.19;0.255;0.266;0.218
2018-07-10;3220;00:00:00;1;4;0.19;0.255;0.266;0.213
2018-07-11;3220;00:00:00;1;4;0.19;0.255;0.266;0.206
2018-07-12;3220;00:00:00;1;4;0.19;0.255;0.266;0.199
2018-07-13;3220;00:00:00;1;4;0.19;0.255;0.266;0.192
2018-07-14;3220;00:00:00;1;4;0.19;0.255;0.266;0.191
2018-07-15;3220;00:00:00;1;4;0.19;0.255;0.266;0.191
2018-07-16;3220;00:00:00;1;4;0.19;0.255;0.266;0.191
2018-07-17;3220;00:00:00;1;4;0.19;0.255;0.266;0.192
2018-07-18;3220;00:00:00;1;4;0.19;0.255;0.266;0.193
2018-07-19;3220;00:00:00;1;4;0.19;0.255;0.266;0.194
2018-07-20;3220;00:00:00;1;4;0.19;0.255;0.266;0.194
2018-07-21;3220;00:00:00;1;4;0.19;0.255;0.266;0.194
2018-07-22;3220;00:00:00;1;4;0.19;0.255;0.266;0.194
2018-07-23;3220;00:00:00;1;4;0.19;0.255;0.266;0.195
2018-07-24;3220;00:00:00;1;4;0.19;0.255;0.266;0.195
2018-07-25;3220;00:00:00;1;4;0.19;0.255;0.266;0.195
2018-07-26;3220;00:00:00;1;4;0.19;0.255;0.266;0.195
2018-07-27;3220;00:00:00;1;4;0.19;0.255;0.266;0.198
2018-07-28;3220;00:00:00;1;4;0.19;0.255;0.266;0.201
2018-07-29;3220;00:00:00;1;4;0.19;0.255;0.266;0.205
2018-07-30;3220;00:00:00;1;4;0.19;0.255;0.266;0.209
2018-07-31;3220;00:00:00;1;4;0.19;0.255;0.266;0.213
2018-01-01;70-1;00:00:00;2;4;0.19;0.255;0.266;0.213
2018-01-02;70-1;00:00:00;2;4;0.19;0.255;0.266;0.213
2018-01-03;70-1;00:00:00;2;4;0.19;0.255;0.266;0.213
2018-01-04;70-1;00:00:00;2;4;0.19;0.255;0.266;0.213
2018-01-05;70-1;00:00:00;2;4;0.19;0.255;0.266;0.213
2018-01-06;70-1;00:00:00;2;4;0.19;0.255;0.266;0.213
2018-01-07;70-1;00:00:00;2;4;0.19;0.255;0.266;0.213
2018-01-08;70-1;00:00:00;2;4;0.19;0.255;0.266;0.213
2018-01-09;70-1;00:00:00;2;4;0.19;0.255;0.266;0.213
2018-01-10;70-1;00:00:00;2;4;0.19;0.255;0.266;0.213
2018-01-11;70-1;00:00:00;2;4;0.19;0.255;0.266;0.213
2018-01-12;70-1;00:00:00;2;4;0.19;0.255;0.266;0.213
2018-01-13;70-1;00:00:00;2;4;0.19;0.255;0.266;0.213
2018-01-14;70-1;00:00:00;2;4;0.19;0.255;0.266;0.213
2018-01-15;70-1;00:00:00;2;4;0.19;0.255;0.266;0.213
2018-01-16;70-1;00:00:00;2;4;0.19;0.255;0.266;0.212
2018-01-17;70-1;00:00:00;2;4;0.19;0.255;0.266;0.212
2018-01-18;70-1;00:00:00;2;4;0.19;0.255;0.266;0.212
2018-01-19;70-1;00:00:00;2;4;0.19;0.255;0.266;0.212
2018-01-20;70-1;00:00:00;2;4;0.19;0.255;0.266;0.212
2018-01-21;70-1;00:00:00;1;4;0.19;0.255;0.266;0.212
2018-01-22;70-1;00:00:00;1;4;0.19;0.255;0.266;0.211
2018-01-23;70-1;00:00:00;1;4;0.19;0.255;0.266;0.21
2018-01-24;70-1;00:00:00;1;4;0.19;0.255;0.266;0.21
2018-01-25;70-1;00:00:00;1;4;0.19;0.255;0.266;0.209
2018-01-26;70-1;00:00:00;1;4;0.19;0.255;0.266;0.208
2018-01-27;70-1;00:00:00;1;4;0.19;0.255;0.266;0.208
2018-01-28;70-1;00:00:00;1;4;0.19;0.255;0.266;0.208
2018-01-29;70-1;00:00:00;1;4;0.19;0.255;0.266;0.207
2018-01-30;70-1;00:00:00;1;4;0.19;0.255;0.266;0.207
2018-01-31;70-1;00:00:00;1;4;0.19;0.255;0.266;0.207
2018-02-01;70-1;00:00:00;4;4;0.19;0.255;0.266;0.207
2018-02-02;70-1;00:00:00;4;4;0.19;0.255;0.266;0.207
2018-02-03;70-1;00:00:00;4;4;0.19;0.255;0.266;0.207
2018-02-04;70-1;00:00:00;4;4;0.19;0.255;0.266;0.207
2018-02-05;70-1;00:00:00;4;4;0.19;0.255;0.266;0.207
2018-02-06;70-1;00:00:00;4;4;0.19;0.255;0.266;0.207
2018-02-07;70-1;00:00:00;4;4;0.19;0.255;0.266;0.207
2018-02-08;70-1;00:00:00;4;4;0.19;0.255;0.266;0.207
2018-02-09;70-1;00:00:00;4;4;0.19;0.255;0.266;0.207
2018-02-10;70-1;00:00:00;4;4;0.19;0.255;0.266;0.206
2018-02-11;70-1;00:00:00;4;4;0.19;0.255;0.266;0.206
