url;id;name;year;duration;imdb-popularity;budget;box-office
https://www.imdb.com/title/tt0367631/;0367631;Шпионки: Группа поддержки;2004;91;5000;3.5;0.1
https://www.imdb.com/title/tt7545266/;7545266;Гламурные боссы;2020;83;5000;29.0;30.4
https://www.imdb.com/title/tt4667094/;4667094;Пятьдесят оттенков чёрного;2016;92;5000;5.0;22.2
https://www.imdb.com/title/tt1308728/;1308728;Игрушки для взрослых;2018;91;5000;40.0;27.5
https://www.imdb.com/title/tt0105643/;0;Troll 2;1990;95;5000;0.1;0.0
https://www.imdb.com/title/tt1935194/;1935194;Овердрайв;2017;93;5000;24.3;9.7
https://www.imdb.com/title/tt3011960/;0;Виселица;2017;98;5000;0.0;0.0
https://www.imdb.com/title/tt6905696/;6905696;Правила бойни;2018;104;5000;29.0;0.7
https://www.imdb.com/title/tt1712170/;1712170;Я, Алекс Кросс;2012;101;4726;35.0;34.6
https://www.imdb.com/title/tt0396592/;0396592;Толстяк Альберт;2004;93;5000;26.0;48.6
https://www.imdb.com/title/tt0205271/;0205271;Доктор 'Т' и его женщины;2000;122;5000;23.0;22.8
https://www.imdb.com/title/tt2109184/;2109184;Паранормальное явление 4;2012;88;5000;5.0;142.8
https://www.imdb.com/title/tt0329028/;0329028;Тупой и еще тупее тупого: Когда Гарри встретил Ллойда;2003;85;5000;19.0;39.3
https://www.imdb.com/title/tt0257568/;0257568;Кенгуру Джекпот;2003;89;5000;60.0;88.9
https://www.imdb.com/title/tt0765476/;0765476;Знакомьтесь: Дэйв;2008;90;5000;60.0;51.3
https://www.imdb.com/title/tt0804452/;0804452;Братц;2007;110;5000;20.0;26.0
https://www.imdb.com/title/tt0167427/;0167427;Суперзвезда;1999;81;5000;34.0;30.6
https://www.imdb.com/title/tt0076009/;0076009;Изгоняющий дьявола 2: Еретик;1977;117;5000;14.0;30.7
https://www.imdb.com/title/tt0103923/;0;Captain America;1990;97;5000;3.0;0.0
https://www.imdb.com/title/tt0105477/;0105477;Стой! Или моя мама будет стрелять;1992;87;5000;45.0;70.6
https://www.imdb.com/title/tt1160996/;1160996;Колония;2013;95;5000;16.0;0.3
https://www.imdb.com/title/tt2637294/;2637294;Машина времени в джакузи 2;2015;93;5000;14.0;13.1
https://www.imdb.com/title/tt0406759/;0406759;Глаз;2008;98;5000;12.0;58.0
https://www.imdb.com/title/tt5893332/;0;Сэнди Уэкслер;2017;130;5000;0.0;0.0
https://www.imdb.com/title/tt0106761/;0106761;Двойной дракон;1994;96;5000;7.8;2.3
https://www.imdb.com/title/tt2243537/;2243537;Дом с паранормальными явлениями;2013;86;5000;2.5;60.2
https://www.imdb.com/title/tt0365125/;0365125;Грязный стыд;2004;89;5000;15.0;1.9
https://www.imdb.com/title/tt0110647/;0;Бесконечная история 3;1994;95;5000;17.0;0.0
https://www.imdb.com/title/tt0087032/;0087032;Cannonball Run II;1984;108;5000;20.0;28.1
https://www.imdb.com/title/tt0806147/;0;Экстремальное кино;2008;86;5000;0.0;0.1
https://www.imdb.com/title/tt0891592/;0891592;Уличный боец;2009;96;5000;18.0;12.8
https://www.imdb.com/title/tt5884234/;5884234;Первое убийство;2017;97;5000;10.0;0.3
https://www.imdb.com/title/tt0397078/;0397078;Поцелуй на удачу;2006;108;5000;28.0;38.2
https://www.imdb.com/title/tt4382872/;4382872;Спасение;2015;92;5000;12.0;0.7
https://www.imdb.com/title/tt1920849/;1920849;Холостячки;2012;87;5000;3.0;12.1
https://www.imdb.com/title/tt1212974/;1212974;Стервозные штучки;2009;109;5000;80.0;0.4
https://www.imdb.com/title/tt0297181/;0297181;Обмануть всех;2002;97;5000;70.0;51.4
https://www.imdb.com/title/tt0100050/;0100050;Уж кто бы говорил 2;1990;81;5000;50.0;47.8
https://www.imdb.com/title/tt0240462/;0240462;Доктор Дулиттл 2;2001;87;5000;70.0;176.1
https://www.imdb.com/title/tt2372251/;2372251;Дальше по коридору;2018;96;5000;5.0;2.7
https://www.imdb.com/title/tt0239395/;0239395;Кошки против собак;2001;87;5000;60.0;200.7
https://www.imdb.com/title/tt0098966/;0098966;3 Men and a Little Lady;1990;104;5000;70.0;71.6
https://www.imdb.com/title/tt2473682/;2473682;Паранормальное явление: Метка Дьявола;2014;84;5000;5.0;90.9
https://www.imdb.com/title/tt0387575/;0387575;Потомство Чаки;2004;87;5000;12.0;24.8
https://www.imdb.com/title/tt1731697/;1731697;Повелители Салема;2012;101;5000;1.5;1.5
https://www.imdb.com/title/tt1029360/;1029360;Полтергейст;2015;93;5000;35.0;95.4
https://www.imdb.com/title/tt0097474/;0097474;Halloween 5: The Revenge of Michael Myers;1989;96;5000;5.0;11.6
https://www.imdb.com/title/tt0322589/;0322589;Лапочка;2003;94;5000;18.0;62.2
https://www.imdb.com/title/tt1829012/;1829012;Страсть;2012;102;5000;20.0;0.7
https://www.imdb.com/title/tt0811138/;0811138;Секс Гуру;2008;87;5000;62.0;40.9
https://www.imdb.com/title/tt1517489/;1517489;Дети шпионов 4;2011;89;5000;27.0;85.6
https://www.imdb.com/title/tt5598292/;0;Пункт назначения: Смайл;2019;88;5000;0.0;1.8
https://www.imdb.com/title/tt0367085/;0367085;Улетный транспорт;2004;86;5000;16.0;14.8
https://www.imdb.com/title/tt5607028/;5607028;Стальной алхимик;2017;135;4390;30.0;8.1
https://www.imdb.com/title/tt0120185/;0120185;Спайс Уорлд;1997;93;5000;25.0;29.3
https://www.imdb.com/title/tt0480271/;0480271;Король вечеринок 2;2006;97;5000;70.0;6.1
https://www.imdb.com/title/tt0255798/;0255798;Животное;2001;84;5000;47.0;85.2
https://www.imdb.com/title/tt0118604/;0118604;Американский оборотень в Париже;1997;98;5000;25.0;26.6
https://www.imdb.com/title/tt0204313/;0204313;Изгоняющий дьявола: Начало;2004;114;5000;80.0;78.1
https://www.imdb.com/title/tt3352390/;3352390;Запрос в друзья;2016;92;5000;9.9;11.0
https://www.imdb.com/title/tt2215285/;2215285;Программа защиты свидетелей Мэдеи;2012;114;5000;20.0;66.9
https://www.imdb.com/title/tt0133046/;0133046;Убить миссис Тингл;1999;96;4665;13.0;9.0
https://www.imdb.com/title/tt10481868/;10481868;Чёрное Рождество;2019;92;5000;5.0;18.5
https://www.imdb.com/title/tt0105629/;0105629;Игрушки;1992;118;5000;43.0;23.3
https://www.imdb.com/title/tt0095687/;0095687;Моя мачеха - инопланетянка;1988;105;5000;20.0;13.9
https://www.imdb.com/title/tt3280262/;0;Культ Чаки;2017;91;5000;0.0;0.0
https://www.imdb.com/title/tt0429573/;0429573;Призрак Красной реки;2005;83;5000;14.0;29.6
https://www.imdb.com/title/tt0479997/;0479997;Время ведьм;2011;95;5000;40.0;91.6
https://www.imdb.com/title/tt0097388/;0097388;Friday the 13th Part VIII: Jason Takes Manhattan;1989;100;5000;5.0;14.3
https://www.imdb.com/title/tt2938956/;2938956;Перевозчик: Наследие;2015;96;5000;24.9;72.6
https://www.imdb.com/title/tt0376105/;0376105;Бешеные скачки;2005;102;5000;30.0;90.8
https://www.imdb.com/title/tt1472584/;1472584;Макс Стил;2016;92;5000;10.0;6.3
https://www.imdb.com/title/tt0106375/;0106375;Бетховен 2;1993;89;5000;15.0;118.2
https://www.imdb.com/title/tt0102034/;0102034;Горец 2: Оживление;1991;91;5000;30.0;15.6
https://www.imdb.com/title/tt0363282/;0363282;Мгновения Нью-Йорка;2004;91;5000;30.0;21.3
https://www.imdb.com/title/tt0457495/;0457495;Громобой;2006;93;5000;40.0;23.9
https://www.imdb.com/title/tt0102719/;0102719;Трудный ребёнок 2;1991;90;5000;15.0;32.7
https://www.imdb.com/title/tt1142800/;0;Мэдея в тюрьме;2009;103;3512;0.0;90.5
https://www.imdb.com/title/tt0229260/;0229260;Ведьма из Блэр 2: Книга теней;2000;90;5000;15.0;47.7
https://www.imdb.com/title/tt0167456/;0167456;Предвестники бури;2004;95;5000;57.0;28.3
https://www.imdb.com/title/tt0097981/;0097981;A Nightmare on Elm Street: The Dream Child;1989;89;5000;6.0;22.2
https://www.imdb.com/title/tt1411704/;1411704;Бунт ушастых;2011;95;5000;63.0;184.4
https://www.imdb.com/title/tt1674784/;1674784;Что скрывает ложь;2011;91;5000;35.0;10.1
https://www.imdb.com/title/tt0467110/;0467110;Суперпес;2007;100;5000;8.0;65.3
https://www.imdb.com/title/tt3480796/;3480796;Злость;2015;96;5000;10.0;1.6
https://www.imdb.com/title/tt1273678/;1273678;Шпион по соседству;2010;94;5000;28.0;66.2
https://www.imdb.com/title/tt0091777/;0091777;Полицейская академия 3: Переподготовка;1986;83;5000;12.0;43.6
https://www.imdb.com/title/tt3702652/;0;По ту сторону двери;2016;96;5000;0.0;14.3
https://www.imdb.com/title/tt1231277/;1231277;С. Дарко;2009;103;5000;4.0;1.1
https://www.imdb.com/title/tt0465624/;0465624;Моя супер-бывшая;2006;96;5000;30.0;61.1
https://www.imdb.com/title/tt7256866/;0;Отец года;2018;94;5000;0.0;0.0
https://www.imdb.com/title/tt2967224/;2967224;Красотки в бегах;2015;87;5000;35.0;51.4
https://www.imdb.com/title/tt0283026/;0283026;Фанатка;2002;85;5000;10.0;34.4
https://www.imdb.com/title/tt0454082/;0454082;Черное Рождество;2006;95;5000;9.0;21.5
https://www.imdb.com/title/tt0234829/;0234829;Летние игры;2001;104;5000;34.0;19.8
https://www.imdb.com/title/tt2528814/;2528814;Бог не умер;2014;113;5000;2.0;64.7
https://www.imdb.com/title/tt2828996/;2828996;Дом с паранормальными явлениями 2;2014;86;5000;4.0;25.4
https://www.imdb.com/title/tt0804492/;0;Красавица и уродина;2008;91;5000;0.0;1.6
https://www.imdb.com/title/tt7608028/;7608028;Дом на продажу;2018;94;5000;0.1;33.5
https://www.imdb.com/title/tt0101917/;0101917;Freddy's Dead: The Final Nightmare;1991;89;5000;11.0;34.9
https://www.imdb.com/title/tt0118747/;0118747;Братья Блюз 2000;1998;123;5000;28.0;14.1
https://www.imdb.com/title/tt0116756/;0116756;Джинна вызывали?;1996;93;5000;20.0;18.9
https://www.imdb.com/title/tt0425430/;0425430;Посланники;2007;90;5000;16.0;55.1
https://www.imdb.com/title/tt0052077/;0;План 9 из открытого космоса;1957;79;5000;0.1;0.0
https://www.imdb.com/title/tt0374536/;0374536;Колдунья;2005;102;5000;85.0;131.4
https://www.imdb.com/title/tt6527426/;0;Ноль;2018;164;5000;0.0;18.4
https://www.imdb.com/title/tt0113010/;0113010;Чeстная игра;1995;91;5000;50.0;11.5
https://www.imdb.com/title/tt0454919/;0454919;Пульс;2006;90;5000;20.5;29.9
https://www.imdb.com/title/tt3322892/;0;XX;2017;80;5000;0.0;0.1
https://www.imdb.com/title/tt1594562/;1594562;Тайны старого отеля;2011;101;5000;0.8;1.2
https://www.imdb.com/title/tt0411951/;0411951;Теккен;2010;91;5000;30.0;1.7
https://www.imdb.com/title/tt0369226/;0369226;Один в темноте;2005;99;5000;20.0;12.7
https://www.imdb.com/title/tt0118570/;0118570;Король воздуха;1997;98;5000;3.0;23.1
https://www.imdb.com/title/tt0114345/;0114345;Алая буква;1995;135;5000;46.0;10.4
https://www.imdb.com/title/tt2296777/;2296777;Гномео и Джульетта 2: Шерлок Гномс;2018;86;5000;59.0;90.5
https://www.imdb.com/title/tt2032572/;2032572;Крейсер;2016;128;5000;40.0;2.2
https://www.imdb.com/title/tt0110687/;0110687;Норт;1994;87;5000;40.0;7.2
https://www.imdb.com/title/tt0120841/;0;Особь 2;1998;93;5000;0.0;19.2
https://www.imdb.com/title/tt0141109/;0141109;Джек Фрост;1998;101;5000;85.0;34.6
https://www.imdb.com/title/tt0331468/;0331468;Дьявольский особняк;2003;118;5000;20.5;29.1
https://www.imdb.com/title/tt0116514/;0116514;Bосставший из ада IV: Кровное родство;1996;85;5000;4.0;9.3
https://www.imdb.com/title/tt0457297/;0;Эффект бабочки 2;2006;92;5000;0.0;1.0
https://www.imdb.com/title/tt0217630/;0217630;Неудачник;2000;98;5000;20.0;18.4
https://www.imdb.com/title/tt0433386/;0433386;Проклятие 2;2006;102;5000;20.0;70.7
https://www.imdb.com/title/tt1901024/;1901024;Настоящее преступление;2016;92;5000;3.8;0.0
https://www.imdb.com/title/tt6774786/;6774786;Оккупация;2018;119;5000;20.5;0.0
https://www.imdb.com/title/tt1767382/;1767382;Тихий дом;2011;86;5000;2.0;16.5
https://www.imdb.com/title/tt0450336/;0;Кровавый ручей;2009;90;5000;0.0;0.2
https://www.imdb.com/title/tt0405469/;0405469;Большое путешествие;2006;95;5000;80.0;102.3
https://www.imdb.com/title/tt0364970/;0364970;Вавилон н.э.;2008;90;5000;70.0;72.1
https://www.imdb.com/title/tt2473510/;2473510;Паранормальное явление: Призраки В 3D;2015;88;5000;10.0;78.9
https://www.imdb.com/title/tt1334102/;1334102;Ловушка;2011;91;5000;20.0;6.7
https://www.imdb.com/title/tt0455499/;0455499;Гарфилд 2;2006;82;5000;60.0;143.3
https://www.imdb.com/title/tt0265087/;0265087;Чeрный рыцарь;2001;95;5000;50.0;40.0
https://www.imdb.com/title/tt0157472/;0157472;Останавливающие время;2002;94;5000;26.0;38.8
https://www.imdb.com/title/tt1085492/;1085492;Принц;2014;93;5000;18.0;1.3
https://www.imdb.com/title/tt1185266/;1185266;Стан Хельсинг;2009;108;5000;14.0;1.5
https://www.imdb.com/title/tt0231402/;0231402;Крокодил Данди в Лос-Анджелесе;2001;95;5000;21.1;39.4
https://www.imdb.com/title/tt0119891/;0119891;Фантомы;1998;96;5000;12.0;5.6
https://www.imdb.com/title/tt0246894/;0246894;Роллербол;2002;98;5000;70.0;25.9
https://www.imdb.com/title/tt0086129/;0086129;Porky's II: The Next Day;1983;98;5000;6.5;33.8
https://www.imdb.com/title/tt0306734/;0;Развод;2003;117;5000;0.0;13.0
https://www.imdb.com/title/tt2180994/;0;Счастливый брак;2014;102;5000;0.0;0.0
https://www.imdb.com/title/tt0291502/;0291502;Унесенные;2002;89;5000;10.0;1.0
https://www.imdb.com/title/tt0897361/;0897361;Я знаю, кто убил меня;2007;106;5000;12.0;9.7
https://www.imdb.com/title/tt1666186/;1666186;Вампирский засос;2010;82;5000;20.0;80.5
https://www.imdb.com/title/tt0432291/;0432291;Туман;2005;100;5000;18.0;46.2
https://www.imdb.com/title/tt0337917/;0337917;Запретная миссия;2004;91;5000;12.0;17.0
https://www.imdb.com/title/tt0430770/;0430770;Женщины;2008;114;5000;16.0;50.0
https://www.imdb.com/title/tt5322012/;5322012;Шкатулка;2017;90;5000;12.0;23.5
https://www.imdb.com/title/tt4439620/;4439620;Спаситель;2021;99;5000;12.0;0.1
https://www.imdb.com/title/tt0095882/;0;Police Academy 5: Assignment: Miami Beach;1988;90;5000;0.0;19.5
https://www.imdb.com/title/tt0437179/;0437179;Не вижу зла;2006;84;5000;8.0;18.7
https://www.imdb.com/title/tt0145893/;0145893;Просто неотразима;1999;96;5000;6.0;4.4
https://www.imdb.com/title/tt0117723/;0117723;Неистребимый шпион;1996;81;5000;18.0;27.0
https://www.imdb.com/title/tt0479968/;0479968;Один пропущенный звонок;2008;87;5000;20.0;45.8
https://www.imdb.com/title/tt0132245/;0132245;Гонщик;2001;116;5000;94.0;54.7
https://www.imdb.com/title/tt0368578/;0368578;Ну что, приехали?;2005;95;5000;32.0;97.9
https://www.imdb.com/title/tt1213012/;1213012;Альфа и Омега: Клыкастая братва;2010;90;5000;20.0;50.5
https://www.imdb.com/title/tt3658772/;3658772;Хуже, чем ложь;2016;106;5000;11.0;2.0
https://www.imdb.com/title/tt1841642/;1841642;Дом страха;2015;83;5000;3.0;4.5
https://www.imdb.com/title/tt1545754/;0;Ты здесь;2013;114;5000;0.0;0.6
https://www.imdb.com/title/tt4383594/;4383594;Девять жизней;2016;87;5000;30.0;57.8
https://www.imdb.com/title/tt0103956/;0103956;Child's Play 3;1991;90;5000;13.0;20.6
https://www.imdb.com/title/tt2339741/;2339741;Женщина в черном: Ангелы смерти;2014;98;5000;15.0;48.9
https://www.imdb.com/title/tt0486640/;0486640;Постал;2007;100;5000;15.0;0.1
https://www.imdb.com/title/tt1705952/;0;Тарзан;2013;94;5000;0.0;44.1
https://www.imdb.com/title/tt0160184/;0160184;Детоксикация;2002;96;5000;55.0;6.6
https://www.imdb.com/title/tt0119123/;0119123;Огонь из преисподней;1997;105;5000;60.0;16.2
https://www.imdb.com/title/tt0976238/;0976238;Так себе каникулы;2009;88;5000;35.0;96.8
https://www.imdb.com/title/tt1468846/;1468846;Охота на работу;2016;83;5000;47.0;0.0
https://www.imdb.com/title/tt0299172/;0299172;Не бей копытом;2004;76;5000;110.0;145.4
https://www.imdb.com/title/tt1975159/;0;7500;2014;80;5000;0.0;2.9
https://www.imdb.com/title/tt0790604/;0790604;Добро пожаловать, или Соседям вход воспрещён;2006;93;5000;47.0;47.2
https://www.imdb.com/title/tt0865554/;0865554;Информаторы;2008;98;5000;18.0;0.4
https://www.imdb.com/title/tt0069768/;0069768;Battle for the Planet of the Apes;1973;93;5000;1.8;8.8
https://www.imdb.com/title/tt1659343/;1659343;Универсальный солдат 4;2012;114;5000;10.0;1.4
https://www.imdb.com/title/tt1302067/;1302067;Медведь Йоги;2010;81;5000;80.0;203.5
https://www.imdb.com/title/tt0119013/;0119013;Колония;1997;93;5000;30.0;11.4
https://www.imdb.com/title/tt0285462/;0285462;Морское приключение;2002;94;5000;20.0;15.0
https://www.imdb.com/title/tt0065832/;0;Hercules in New York;1970;92;5000;0.0;0.0
https://www.imdb.com/title/tt2309260/;2309260;Виселица;2015;81;5000;0.1;43.0
https://www.imdb.com/title/tt0089421/;0089421;King Solomon's Mines;1985;100;5000;12.5;15.1
https://www.imdb.com/title/tt0775539/;0775539;Братство танца;2007;115;5000;13.0;75.5
https://www.imdb.com/title/tt1935896/;0;Азбука смерти;2012;129;5000;0.0;0.0
https://www.imdb.com/title/tt1552224/;1552224;В изгнании;2014;99;5000;25.0;5.1
https://www.imdb.com/title/tt0249516/;0249516;Ночь в супермаркете;2012;91;5000;65.0;0.1
https://www.imdb.com/title/tt1029231/;1029231;Крриш 3;2013;152;5000;1150.0;4.2
https://www.imdb.com/title/tt0486578/;0;Первое воскресенье;2008;98;5000;0.0;38.8
https://www.imdb.com/title/tt0114825/;0114825;Bампир в Бруклине;1995;100;5000;20.0;19.8
https://www.imdb.com/title/tt0131704/;0131704;Приключения Рокки и Буллвинкля;2000;92;5000;76.0;35.1
https://www.imdb.com/title/tt0367652/;0367652;Мужчина по вызову 2;2005;83;5000;22.0;45.1
https://www.imdb.com/title/tt0482599/;0482599;Фантомы;2008;85;5000;8.0;48.6
https://www.imdb.com/title/tt3450650/;3450650;Толстяк против всех;2015;94;5000;30.0;107.6
https://www.imdb.com/title/tt1151922/;1151922;Мисс Март;2009;90;5000;6.0;4.6
https://www.imdb.com/title/tt1578275/;1578275;Дилемма;2011;111;5000;70.0;69.7
https://www.imdb.com/title/tt1132449/;1132449;Фортуна Вегаса;2012;94;5000;26.4;1.6
https://www.imdb.com/title/tt0463872/;0463872;Астерикс на Олимпийских играх;2008;116;5000;78.0;131.9
https://www.imdb.com/title/tt0099697/;0099697;Graveyard Shift;1990;86;5000;10.5;11.6
https://www.imdb.com/title/tt0484562/;0484562;Boсход тьмы;2007;99;5000;45.0;31.9
https://www.imdb.com/title/tt0329691/;0329691;Крутящий момент;2004;84;5000;40.0;46.5
https://www.imdb.com/title/tt0166276/;0166276;Обезьянья кость;2001;93;5000;75.0;7.6
https://www.imdb.com/title/tt2300975/;2300975;Джезабель;2014;90;5000;13.0;7.0
https://www.imdb.com/title/tt2124787/;2124787;Последняя девушка;2015;84;5000;8.0;0.0
https://www.imdb.com/title/tt0120604/;0120604;Беовульф;1999;95;5000;3.5;0.1
https://www.imdb.com/title/tt0176269/;0176269;Универсальный солдат 2: Возвращение;1999;83;5000;45.0;10.7
https://www.imdb.com/title/tt0374563/;0374563;Похищение;2007;96;5000;17.0;10.9
https://www.imdb.com/title/tt1014775/;1014775;Крошка из Беверли-Хиллз;2008;91;5000;20.0;149.3
https://www.imdb.com/title/tt0120390/;0120390;Турбулентность;1997;100;5000;55.0;11.5
https://www.imdb.com/title/tt4030600/;4030600;БайБайМэн;2017;96;5000;7.4;29.9
https://www.imdb.com/title/tt0492389/;0492389;Furry Vengeance;2010;92;5000;35.0;36.4
https://www.imdb.com/title/tt0105128/;0105128;Кладбище домашних животных 2;1992;100;5000;8.0;17.1
https://www.imdb.com/title/tt0433412/;0;Реальные девчонки;2006;98;5000;0.0;16.9
https://www.imdb.com/title/tt1433822/;1433822;Явление;2012;83;5000;17.0;11.4
https://www.imdb.com/title/tt1391034/;0;И наступит тьма;2010;91;5000;0.0;0.2
https://www.imdb.com/title/tt2401807/;2401807;Гнев;2014;98;5000;15.0;2.4
https://www.imdb.com/title/tt1438173/;0;Цунами 3D;2012;93;5000;0.0;33.5
https://www.imdb.com/title/tt2070862/;2070862;Семейный консультант;2013;111;5000;13.0;53.1
https://www.imdb.com/title/tt0411475/;0;Адская поездка;2008;84;5000;0.0;0.4
https://www.imdb.com/title/tt0080391/;0;Нападение помидоров-убийц;1978;83;5000;0.1;0.0
https://www.imdb.com/title/tt0318081/;0318081;И грянул гром;2005;110;5000;80.0;11.7
https://www.imdb.com/title/tt0326769/;0326769;Байкеры;2003;110;5000;24.0;23.5
https://www.imdb.com/title/tt0095889/;0095889;Poltergeist III;1988;98;5000;10.5;14.1
https://www.imdb.com/title/tt0388419/;0388419;Рождество с неудачниками;2004;99;5000;60.0;96.6
https://www.imdb.com/title/tt0270846/;0270846;Супердетки: Вундеркинды 2;2004;88;5000;20.0;9.4
https://www.imdb.com/title/tt0814022/;0814022;Опасный Бангкок;2008;99;5000;45.0;42.5
https://www.imdb.com/title/tt0790804/;0790804;Мстители;2007;107;5000;20.0;13.5
https://www.imdb.com/title/tt1772240/;1772240;Аполлон 18;2011;86;5000;5.0;26.2
https://www.imdb.com/title/tt1785635/;1785635;Хранилище;2017;91;5000;5.0;0.3
https://www.imdb.com/title/tt9898858/;0;Коффи и Карим;2020;88;5000;0.0;0.0
https://www.imdb.com/title/tt0772193/;0;Первобытное зло;2007;93;5000;0.0;15.3
https://www.imdb.com/title/tt0762114/;0762114;Лицензия на брак;2007;91;5000;35.0;70.2
https://www.imdb.com/title/tt0115986/;0115986;Ворон: Город ангелов;1996;84;5000;13.0;17.9
https://www.imdb.com/title/tt0240900/;0240900;Чyваки;2002;86;5000;14.0;6.4
https://www.imdb.com/title/tt1935897/;0;Ужас Амитивилля: Пробуждение;2017;87;5000;0.0;8.5
https://www.imdb.com/title/tt1452628/;1452628;Исчезновение на 7-й улице;2010;92;5000;10.0;1.7
https://www.imdb.com/title/tt1274586/;1274586;Умирающий свет;2014;94;5000;5.0;0.7
https://www.imdb.com/title/tt0120764/;0120764;Мой любимый марсианин;1999;94;5000;65.0;36.9
https://www.imdb.com/title/tt0118665/;0118665;Гениальные младенцы;1999;97;5000;12.0;36.5
https://www.imdb.com/title/tt6988116/;6988116;Порок;2019;166;5000;1500.0;18.0
https://www.imdb.com/title/tt0118539/;0;Три ниндзя: Жаркий полдень на горе Мега;1998;93;5000;0.0;0.4
https://www.imdb.com/title/tt0358349/;0358349;Агент Коди Бэнкс 2: Пункт назначения - Лондон;2004;100;5000;26.0;28.8
https://www.imdb.com/title/tt0107438/;0107438;Уж кто бы говорил 3;1993;96;5000;22.0;10.3
https://www.imdb.com/title/tt0400426/;0400426;Фар Край;2008;95;5000;30.0;0.8
https://www.imdb.com/title/tt0327247/;0327247;Девять ярдов 2;2004;98;5000;40.0;26.2
https://www.imdb.com/title/tt0357507/;0357507;Бугимен;2005;89;5000;20.0;67.2
https://www.imdb.com/title/tt0093278/;0093278;Ishtar;1987;107;5000;55.0;14.4
https://www.imdb.com/title/tt0288045/;0288045;Медальон;2003;88;5000;41.0;34.3
https://www.imdb.com/title/tt1562871/;1562871;Случайный доступ;2011;156;5000;24.0;35.9
https://www.imdb.com/title/tt0060666/;0;Manos: The Hands of Fate;1966;70;5000;0.0;0.0
https://www.imdb.com/title/tt0339034/;0339034;От Джастина к Келли;2003;81;5000;12.0;4.9
https://www.imdb.com/title/tt1411664/;1411664;Баки Ларсон: Рожденный быть звездой;2011;97;5000;10.0;2.5
https://www.imdb.com/title/tt5709188/;5709188;Аксель;2018;100;5000;10.0;8.5
https://www.imdb.com/title/tt0455362/;0;Свора;2006;91;5000;0.0;1.7
https://www.imdb.com/title/tt2960930/;2960930;Пришельцы;2014;101;5000;3.0;0.1
https://www.imdb.com/title/tt0258038/;0258038;Пути Тэнг;2001;81;5000;7.0;3.3
https://www.imdb.com/title/tt0239949/;0239949;Скажи, что это не так;2001;95;5000;25.0;12.3
https://www.imdb.com/title/tt0118589/;0118589;Блеск;2001;104;5000;22.0;5.3
https://www.imdb.com/title/tt0365957/;0365957;Танцы улиц;2004;95;5000;8.0;50.6
https://www.imdb.com/title/tt0452681/;0452681;Санта Клаус 3: Хозяин полюса;2006;97;5000;12.0;110.8
https://www.imdb.com/title/tt0144528/;0144528;Чокнутый профессор II: Семья Клампов;2000;106;5000;84.0;166.3
https://www.imdb.com/title/tt0120662/;0120662;Свидетель;1999;109;5000;35.0;17.6
https://www.imdb.com/title/tt0304711/;0304711;Пожиратель грехов;2003;102;5000;38.0;11.6
https://www.imdb.com/title/tt1878841/;1878841;Темнота;2016;92;5000;4.0;10.9
https://www.imdb.com/title/tt0120207/;0120207;Мистер Сталь;1997;97;5000;16.0;1.7
https://www.imdb.com/title/tt0120458/;0120458;Вирус;1999;99;5000;75.0;30.7
https://www.imdb.com/title/tt2088003/;2088003;Большая игра;2014;90;5000;8.5;7.5
https://www.imdb.com/title/tt1634121/;1634121;Пожиратели;2011;100;5000;10.0;5.5
https://www.imdb.com/title/tt0470055/;0470055;Дрейф;2006;95;3431;1.2;6.8
https://www.imdb.com/title/tt3704538/;0;З/Л/О: Новый вирус;2014;81;5000;0.0;0.1
https://www.imdb.com/title/tt5360952/;5360952;Ограбление в ураган;2018;103;5000;35.0;32.5
https://www.imdb.com/title/tt0110725/;0110725;B смeртельной опасности;1994;101;5000;50.0;38.6
https://www.imdb.com/title/tt0283426/;0283426;Книга джунглей 2;2003;72;5000;20.0;186.3
https://www.imdb.com/title/tt0144814/;0144814;Кэрри 2: Ярость;1999;104;5000;21.0;17.8
https://www.imdb.com/title/tt0112625/;0112625;Кэндимэн 2: Прощание с плотью;1995;95;5000;6.0;13.9
https://www.imdb.com/title/tt2231554/;2231554;Искатели могил 2;2012;98;5000;1.4;1.6
https://www.imdb.com/title/tt1423995/;1423995;Стоун;2010;105;5000;22.0;10.3
https://www.imdb.com/title/tt1392197/;1392197;Мармадьюк;2010;99;5000;50.0;83.8
https://www.imdb.com/title/tt2799166/;2799166;Пирамида;2014;89;5000;6.5;16.9
https://www.imdb.com/title/tt0979434/;0979434;Лотерейный билет;2010;99;5000;17.0;24.7
https://www.imdb.com/title/tt0872230/;0872230;Забери мою душу;2010;107;5000;25.0;21.5
https://www.imdb.com/title/tt0144964/;0144964;Горец: Конец игры;2000;87;5000;25.0;15.8
https://www.imdb.com/title/tt5059406/;0;Я прелесть, живущая в доме;2016;89;5000;0.0;0.0
https://www.imdb.com/title/tt0156934/;0156934;Паутина лжи;1999;133;5000;64.0;74.6
https://www.imdb.com/title/tt0417056/;0417056;Блондинка в шоколаде;2006;91;5000;8.3;1.8
https://www.imdb.com/title/tt0138304/;0138304;Жена астронавта;1999;109;5000;75.0;19.6
https://www.imdb.com/title/tt0329717/;0329717;Голливудские копы;2003;116;5000;75.0;51.1
https://www.imdb.com/title/tt0271263/;0271263;Boсемь безумных ночей;2002;76;5000;34.0;23.8
https://www.imdb.com/title/tt6836936/;6836936;Саахо;2019;170;5000;3500.0;5.7
